sample,rgb,dmg,und,bkg,rgb_ok,dmg_ok,und_ok,bkg_ok,size_match
cl4hj22ck17nq077xhfi3g02v,/home/shared-data/AnnotierteBilder/cl4hj22ck17nq077xhfi3g02v/cl4hj22ck17nq077xhfi3g02v.jpg,/home/shared-data/AnnotierteBilder/cl4hj22ck17nq077xhfi3g02v/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl4hj22ck17nq077xhfi3g02v/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl4hj22ck17nq077xhfi3g02v/background.png,True,True,True,True,True
cl65hm0070b3i07u82m5781je,/home/shared-data/AnnotierteBilder/cl65hm0070b3i07u82m5781je/cl65hm0070b3i07u82m5781je.jpg,/home/shared-data/AnnotierteBilder/cl65hm0070b3i07u82m5781je/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl65hm0070b3i07u82m5781je/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl65hm0070b3i07u82m5781je/background.png,True,True,True,True,True
cl5cv1we20x2707xv6g4lc1r3,/home/shared-data/AnnotierteBilder/cl5cv1we20x2707xv6g4lc1r3/cl5cv1we20x2707xv6g4lc1r3.jpg,/home/shared-data/AnnotierteBilder/cl5cv1we20x2707xv6g4lc1r3/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl5cv1we20x2707xv6g4lc1r3/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl5cv1we20x2707xv6g4lc1r3/background.png,True,True,True,True,True
cl579jfj693qu07zhcgy0bn13,/home/shared-data/AnnotierteBilder/cl579jfj693qu07zhcgy0bn13/cl579jfj693qu07zhcgy0bn13.jpg,/home/shared-data/AnnotierteBilder/cl579jfj693qu07zhcgy0bn13/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl579jfj693qu07zhcgy0bn13/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl579jfj693qu07zhcgy0bn13/background.png,True,True,True,True,True
cl5ctgrv30jph07wohzhk1ufd,/home/shared-data/AnnotierteBilder/cl5ctgrv30jph07wohzhk1ufd/cl5ctgrv30jph07wohzhk1ufd.jpg,/home/shared-data/AnnotierteBilder/cl5ctgrv30jph07wohzhk1ufd/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl5ctgrv30jph07wohzhk1ufd/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl5ctgrv30jph07wohzhk1ufd/background.png,True,True,True,True,True
cl767ig6dfvc4073bgpfi9x56,/home/shared-data/AnnotierteBilder/cl767ig6dfvc4073bgpfi9x56/cl767ig6dfvc4073bgpfi9x56.jpg,/home/shared-data/AnnotierteBilder/cl767ig6dfvc4073bgpfi9x56/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl767ig6dfvc4073bgpfi9x56/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl767ig6dfvc4073bgpfi9x56/background.png,True,True,True,True,True
cl74r51cd3vem083m1yy60qth,/home/shared-data/AnnotierteBilder/cl74r51cd3vem083m1yy60qth/cl74r51cd3vem083m1yy60qth.jpg,/home/shared-data/AnnotierteBilder/cl74r51cd3vem083m1yy60qth/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl74r51cd3vem083m1yy60qth/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl74r51cd3vem083m1yy60qth/background.png,True,True,True,True,True
cl1w3iyro3iyf0zdrdmrcd64m,/home/shared-data/AnnotierteBilder/cl1w3iyro3iyf0zdrdmrcd64m/cl1w3iyro3iyf0zdrdmrcd64m.jpg,/home/shared-data/AnnotierteBilder/cl1w3iyro3iyf0zdrdmrcd64m/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl1w3iyro3iyf0zdrdmrcd64m/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl1w3iyro3iyf0zdrdmrcd64m/background.png,True,True,True,True,True
cl3t3iagk3b46073t7zqu1zhw,/home/shared-data/AnnotierteBilder/cl3t3iagk3b46073t7zqu1zhw/cl3t3iagk3b46073t7zqu1zhw.jpg,/home/shared-data/AnnotierteBilder/cl3t3iagk3b46073t7zqu1zhw/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl3t3iagk3b46073t7zqu1zhw/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl3t3iagk3b46073t7zqu1zhw/background.png,True,True,True,True,True
cl65gmi6u067j07wxdy0e73wq,/home/shared-data/AnnotierteBilder/cl65gmi6u067j07wxdy0e73wq/cl65gmi6u067j07wxdy0e73wq.jpg,/home/shared-data/AnnotierteBilder/cl65gmi6u067j07wxdy0e73wq/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl65gmi6u067j07wxdy0e73wq/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl65gmi6u067j07wxdy0e73wq/background.png,True,True,True,True,True
cl79k3vq61lwp07wkeukademu,/home/shared-data/AnnotierteBilder/cl79k3vq61lwp07wkeukademu/cl79k3vq61lwp07wkeukademu.jpg,/home/shared-data/AnnotierteBilder/cl79k3vq61lwp07wkeukademu/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl79k3vq61lwp07wkeukademu/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl79k3vq61lwp07wkeukademu/background.png,True,True,True,True,True
cl1tf2y0c498o0zbi29hl1832,/home/shared-data/AnnotierteBilder/cl1tf2y0c498o0zbi29hl1832/cl1tf2y0c498o0zbi29hl1832.jpg,/home/shared-data/AnnotierteBilder/cl1tf2y0c498o0zbi29hl1832/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl1tf2y0c498o0zbi29hl1832/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl1tf2y0c498o0zbi29hl1832/background.png,True,True,True,True,True
cl41mfih96sb9070x64gj8lgu,/home/shared-data/AnnotierteBilder/cl41mfih96sb9070x64gj8lgu/cl41mfih96sb9070x64gj8lgu.jpg,/home/shared-data/AnnotierteBilder/cl41mfih96sb9070x64gj8lgu/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl41mfih96sb9070x64gj8lgu/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl41mfih96sb9070x64gj8lgu/background.png,True,True,True,True,True
cl2fwg76p3ffo109g0pdz7buc,/home/shared-data/AnnotierteBilder/cl2fwg76p3ffo109g0pdz7buc/cl2fwg76p3ffo109g0pdz7buc.jpg,/home/shared-data/AnnotierteBilder/cl2fwg76p3ffo109g0pdz7buc/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl2fwg76p3ffo109g0pdz7buc/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl2fwg76p3ffo109g0pdz7buc/background.png,True,True,True,True,True
cl2x813vxjjqa07aeg8ah72un,/home/shared-data/AnnotierteBilder/cl2x813vxjjqa07aeg8ah72un/cl2x813vxjjqa07aeg8ah72un.jpg,/home/shared-data/AnnotierteBilder/cl2x813vxjjqa07aeg8ah72un/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl2x813vxjjqa07aeg8ah72un/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl2x813vxjjqa07aeg8ah72un/background.png,True,True,True,True,True
cl42ogk3200d7073x8s846vpy,/home/shared-data/AnnotierteBilder/cl42ogk3200d7073x8s846vpy/cl42ogk3200d7073x8s846vpy.jpg,/home/shared-data/AnnotierteBilder/cl42ogk3200d7073x8s846vpy/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl42ogk3200d7073x8s846vpy/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl42ogk3200d7073x8s846vpy/background.png,True,True,True,True,True
cl7267emz46cr082khbg0dau4,/home/shared-data/AnnotierteBilder/cl7267emz46cr082khbg0dau4/cl7267emz46cr082khbg0dau4.jpg,/home/shared-data/AnnotierteBilder/cl7267emz46cr082khbg0dau4/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl7267emz46cr082khbg0dau4/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl7267emz46cr082khbg0dau4/background.png,True,True,True,True,True
cl3k3w5yf1wxp079gedqx3p7f,/home/shared-data/AnnotierteBilder/cl3k3w5yf1wxp079gedqx3p7f/cl3k3w5yf1wxp079gedqx3p7f.jpg,/home/shared-data/AnnotierteBilder/cl3k3w5yf1wxp079gedqx3p7f/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl3k3w5yf1wxp079gedqx3p7f/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl3k3w5yf1wxp079gedqx3p7f/background.png,True,True,True,True,True
cl48zgjqn1hs4079d4qla6ktn,/home/shared-data/AnnotierteBilder/cl48zgjqn1hs4079d4qla6ktn/cl48zgjqn1hs4079d4qla6ktn.jpg,/home/shared-data/AnnotierteBilder/cl48zgjqn1hs4079d4qla6ktn/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl48zgjqn1hs4079d4qla6ktn/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl48zgjqn1hs4079d4qla6ktn/background.png,True,True,True,True,True
cl48xhi5217i0087s8dvx7lu7,/home/shared-data/AnnotierteBilder/cl48xhi5217i0087s8dvx7lu7/cl48xhi5217i0087s8dvx7lu7.jpg,/home/shared-data/AnnotierteBilder/cl48xhi5217i0087s8dvx7lu7/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl48xhi5217i0087s8dvx7lu7/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl48xhi5217i0087s8dvx7lu7/background.png,True,True,True,True,True
cl79l1gic1sno07x044lkbd53,/home/shared-data/AnnotierteBilder/cl79l1gic1sno07x044lkbd53/cl79l1gic1sno07x044lkbd53.jpg,/home/shared-data/AnnotierteBilder/cl79l1gic1sno07x044lkbd53/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl79l1gic1sno07x044lkbd53/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl79l1gic1sno07x044lkbd53/background.png,True,True,True,True,True
cl72sgdtwb3x8073w6htg9i1k,/home/shared-data/AnnotierteBilder/cl72sgdtwb3x8073w6htg9i1k/cl72sgdtwb3x8073w6htg9i1k.jpg,/home/shared-data/AnnotierteBilder/cl72sgdtwb3x8073w6htg9i1k/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl72sgdtwb3x8073w6htg9i1k/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl72sgdtwb3x8073w6htg9i1k/background.png,True,True,True,True,True
cl44cayrl02h6078n2w7xc0uo,/home/shared-data/AnnotierteBilder/cl44cayrl02h6078n2w7xc0uo/cl44cayrl02h6078n2w7xc0uo.jpg,/home/shared-data/AnnotierteBilder/cl44cayrl02h6078n2w7xc0uo/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl44cayrl02h6078n2w7xc0uo/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl44cayrl02h6078n2w7xc0uo/background.png,True,True,True,True,True
cl42r2qdx01zs0755e9ik0moz,/home/shared-data/AnnotierteBilder/cl42r2qdx01zs0755e9ik0moz/cl42r2qdx01zs0755e9ik0moz.jpg,/home/shared-data/AnnotierteBilder/cl42r2qdx01zs0755e9ik0moz/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl42r2qdx01zs0755e9ik0moz/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl42r2qdx01zs0755e9ik0moz/background.png,True,True,True,True,True
cl76afsaa01tt07up5ji12oxm,/home/shared-data/AnnotierteBilder/cl76afsaa01tt07up5ji12oxm/cl76afsaa01tt07up5ji12oxm.jpg,/home/shared-data/AnnotierteBilder/cl76afsaa01tt07up5ji12oxm/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl76afsaa01tt07up5ji12oxm/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl76afsaa01tt07up5ji12oxm/background.png,True,True,True,True,True
cl490bfr51ofs077kfbhecv1s,/home/shared-data/AnnotierteBilder/cl490bfr51ofs077kfbhecv1s/cl490bfr51ofs077kfbhecv1s.jpg,/home/shared-data/AnnotierteBilder/cl490bfr51ofs077kfbhecv1s/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl490bfr51ofs077kfbhecv1s/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl490bfr51ofs077kfbhecv1s/background.png,True,True,True,True,True
cl7f8sqmi1n4c07571t3jext5,/home/shared-data/AnnotierteBilder/cl7f8sqmi1n4c07571t3jext5/cl7f8sqmi1n4c07571t3jext5.jpg,/home/shared-data/AnnotierteBilder/cl7f8sqmi1n4c07571t3jext5/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl7f8sqmi1n4c07571t3jext5/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl7f8sqmi1n4c07571t3jext5/background.png,True,True,False,True,True
cl44eb81t0c2508b5cuu7cfgr,/home/shared-data/AnnotierteBilder/cl44eb81t0c2508b5cuu7cfgr/cl44eb81t0c2508b5cuu7cfgr.jpg,/home/shared-data/AnnotierteBilder/cl44eb81t0c2508b5cuu7cfgr/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl44eb81t0c2508b5cuu7cfgr/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl44eb81t0c2508b5cuu7cfgr/background.png,True,True,True,True,True
cl3w3dc2v08w1076q99j61hmp,/home/shared-data/AnnotierteBilder/cl3w3dc2v08w1076q99j61hmp/cl3w3dc2v08w1076q99j61hmp.jpg,/home/shared-data/AnnotierteBilder/cl3w3dc2v08w1076q99j61hmp/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl3w3dc2v08w1076q99j61hmp/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl3w3dc2v08w1076q99j61hmp/background.png,True,True,True,True,True
cl6blrqxgec3c08zj8s8t6fus,/home/shared-data/AnnotierteBilder/cl6blrqxgec3c08zj8s8t6fus/cl6blrqxgec3c08zj8s8t6fus.jpg,/home/shared-data/AnnotierteBilder/cl6blrqxgec3c08zj8s8t6fus/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl6blrqxgec3c08zj8s8t6fus/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl6blrqxgec3c08zj8s8t6fus/background.png,True,True,True,True,True
cl3rmn5wosmyy07869rq45w9w,/home/shared-data/AnnotierteBilder/cl3rmn5wosmyy07869rq45w9w/cl3rmn5wosmyy07869rq45w9w.jpg,/home/shared-data/AnnotierteBilder/cl3rmn5wosmyy07869rq45w9w/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl3rmn5wosmyy07869rq45w9w/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl3rmn5wosmyy07869rq45w9w/background.png,True,True,True,True,True
cl5rfru3u4mit072m3r1ggsk9,/home/shared-data/AnnotierteBilder/cl5rfru3u4mit072m3r1ggsk9/cl5rfru3u4mit072m3r1ggsk9.jpg,/home/shared-data/AnnotierteBilder/cl5rfru3u4mit072m3r1ggsk9/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl5rfru3u4mit072m3r1ggsk9/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl5rfru3u4mit072m3r1ggsk9/background.png,True,True,True,True,True
cl4wxuhiu0d3z0715a3390ce1,/home/shared-data/AnnotierteBilder/cl4wxuhiu0d3z0715a3390ce1/cl4wxuhiu0d3z0715a3390ce1.jpg,/home/shared-data/AnnotierteBilder/cl4wxuhiu0d3z0715a3390ce1/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl4wxuhiu0d3z0715a3390ce1/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl4wxuhiu0d3z0715a3390ce1/background.png,True,True,True,True,True
cl6078zyywx8b08ys7lv7h7io,/home/shared-data/AnnotierteBilder/cl6078zyywx8b08ys7lv7h7io/cl6078zyywx8b08ys7lv7h7io.jpg,/home/shared-data/AnnotierteBilder/cl6078zyywx8b08ys7lv7h7io/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl6078zyywx8b08ys7lv7h7io/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl6078zyywx8b08ys7lv7h7io/background.png,True,True,True,True,True
cl62vmys130wc07xt70nx3lce,/home/shared-data/AnnotierteBilder/cl62vmys130wc07xt70nx3lce/cl62vmys130wc07xt70nx3lce.jpg,/home/shared-data/AnnotierteBilder/cl62vmys130wc07xt70nx3lce/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl62vmys130wc07xt70nx3lce/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl62vmys130wc07xt70nx3lce/background.png,True,True,True,True,True
cl7240czm4kgq07382itz3nrq,/home/shared-data/AnnotierteBilder/cl7240czm4kgq07382itz3nrq/cl7240czm4kgq07382itz3nrq.jpg,/home/shared-data/AnnotierteBilder/cl7240czm4kgq07382itz3nrq/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl7240czm4kgq07382itz3nrq/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl7240czm4kgq07382itz3nrq/background.png,True,True,True,True,True
cl7f7s1xf1p8i074cdjwl4u61,/home/shared-data/AnnotierteBilder/cl7f7s1xf1p8i074cdjwl4u61/cl7f7s1xf1p8i074cdjwl4u61.jpg,/home/shared-data/AnnotierteBilder/cl7f7s1xf1p8i074cdjwl4u61/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl7f7s1xf1p8i074cdjwl4u61/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl7f7s1xf1p8i074cdjwl4u61/background.png,True,True,True,True,True
cl3rndbh3ynxx078f4pgp0mzy,/home/shared-data/AnnotierteBilder/cl3rndbh3ynxx078f4pgp0mzy/cl3rndbh3ynxx078f4pgp0mzy.jpg,/home/shared-data/AnnotierteBilder/cl3rndbh3ynxx078f4pgp0mzy/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl3rndbh3ynxx078f4pgp0mzy/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl3rndbh3ynxx078f4pgp0mzy/background.png,True,True,True,True,True
cl2w5ev92013w078dbk6bh0h0,/home/shared-data/AnnotierteBilder/cl2w5ev92013w078dbk6bh0h0/cl2w5ev92013w078dbk6bh0h0.jpg,/home/shared-data/AnnotierteBilder/cl2w5ev92013w078dbk6bh0h0/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl2w5ev92013w078dbk6bh0h0/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl2w5ev92013w078dbk6bh0h0/background.png,True,True,True,True,True
cl4hkb41s31g3078c7p9phmts,/home/shared-data/AnnotierteBilder/cl4hkb41s31g3078c7p9phmts/cl4hkb41s31g3078c7p9phmts.jpg,/home/shared-data/AnnotierteBilder/cl4hkb41s31g3078c7p9phmts/damaged_metal.png,,/home/shared-data/AnnotierteBilder/cl4hkb41s31g3078c7p9phmts/background.png,True,True,,True,True
cl72p923jcldd070jfs1o69rb,/home/shared-data/AnnotierteBilder/cl72p923jcldd070jfs1o69rb/cl72p923jcldd070jfs1o69rb.jpg,/home/shared-data/AnnotierteBilder/cl72p923jcldd070jfs1o69rb/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl72p923jcldd070jfs1o69rb/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl72p923jcldd070jfs1o69rb/background.png,True,True,True,True,True
cl4raxhtn0aib07bf9bfqdi3z,/home/shared-data/AnnotierteBilder/cl4raxhtn0aib07bf9bfqdi3z/cl4raxhtn0aib07bf9bfqdi3z.jpg,/home/shared-data/AnnotierteBilder/cl4raxhtn0aib07bf9bfqdi3z/damaged_metal.png,,/home/shared-data/AnnotierteBilder/cl4raxhtn0aib07bf9bfqdi3z/background.png,True,True,,True,True
cl3k1lq9wcnlu08867abnhqnf,/home/shared-data/AnnotierteBilder/cl3k1lq9wcnlu08867abnhqnf/cl3k1lq9wcnlu08867abnhqnf.jpg,/home/shared-data/AnnotierteBilder/cl3k1lq9wcnlu08867abnhqnf/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl3k1lq9wcnlu08867abnhqnf/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl3k1lq9wcnlu08867abnhqnf/background.png,True,True,True,True,True
cl1wepk140ej40z6r05aj919w,/home/shared-data/AnnotierteBilder/cl1wepk140ej40z6r05aj919w/cl1wepk140ej40z6r05aj919w.jpg,/home/shared-data/AnnotierteBilder/cl1wepk140ej40z6r05aj919w/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl1wepk140ej40z6r05aj919w/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl1wepk140ej40z6r05aj919w/background.png,True,True,True,True,True
cl6dy9ldj140m07xc3t57bxm7,/home/shared-data/AnnotierteBilder/cl6dy9ldj140m07xc3t57bxm7/cl6dy9ldj140m07xc3t57bxm7.jpg,/home/shared-data/AnnotierteBilder/cl6dy9ldj140m07xc3t57bxm7/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl6dy9ldj140m07xc3t57bxm7/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl6dy9ldj140m07xc3t57bxm7/background.png,True,True,True,True,True
cl6nyom8v11xc070vbw8p0wyl,/home/shared-data/AnnotierteBilder/cl6nyom8v11xc070vbw8p0wyl/cl6nyom8v11xc070vbw8p0wyl.jpg,/home/shared-data/AnnotierteBilder/cl6nyom8v11xc070vbw8p0wyl/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl6nyom8v11xc070vbw8p0wyl/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl6nyom8v11xc070vbw8p0wyl/background.png,True,True,True,True,True
cl3ss09ej2j71073500n671ws,/home/shared-data/AnnotierteBilder/cl3ss09ej2j71073500n671ws/cl3ss09ej2j71073500n671ws.jpg,/home/shared-data/AnnotierteBilder/cl3ss09ej2j71073500n671ws/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl3ss09ej2j71073500n671ws/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl3ss09ej2j71073500n671ws/background.png,True,True,True,True,True
cl3rk2zd9zhoc074d5bn50puq,/home/shared-data/AnnotierteBilder/cl3rk2zd9zhoc074d5bn50puq/cl3rk2zd9zhoc074d5bn50puq.jpg,/home/shared-data/AnnotierteBilder/cl3rk2zd9zhoc074d5bn50puq/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl3rk2zd9zhoc074d5bn50puq/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl3rk2zd9zhoc074d5bn50puq/background.png,True,True,True,True,True
cl41mr2pt6sm2077i1odaesbl,/home/shared-data/AnnotierteBilder/cl41mr2pt6sm2077i1odaesbl/cl41mr2pt6sm2077i1odaesbl.jpg,/home/shared-data/AnnotierteBilder/cl41mr2pt6sm2077i1odaesbl/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl41mr2pt6sm2077i1odaesbl/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl41mr2pt6sm2077i1odaesbl/background.png,True,True,True,True,True
cl41jzhyj6q0g070xeb4bd2wk,/home/shared-data/AnnotierteBilder/cl41jzhyj6q0g070xeb4bd2wk/cl41jzhyj6q0g070xeb4bd2wk.jpg,/home/shared-data/AnnotierteBilder/cl41jzhyj6q0g070xeb4bd2wk/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl41jzhyj6q0g070xeb4bd2wk/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl41jzhyj6q0g070xeb4bd2wk/background.png,True,True,True,True,True
cl2x7is28fjxw0774f81b4tik,/home/shared-data/AnnotierteBilder/cl2x7is28fjxw0774f81b4tik/cl2x7is28fjxw0774f81b4tik.jpg,,,,True,,,,
cl72pu9x5c16u08286cbc6z71,/home/shared-data/AnnotierteBilder/cl72pu9x5c16u08286cbc6z71/cl72pu9x5c16u08286cbc6z71.jpg,,,,True,,,,
cl4wtlyuc5p140705217sdsno,/home/shared-data/AnnotierteBilder/cl4wtlyuc5p140705217sdsno/cl4wtlyuc5p140705217sdsno.jpg,/home/shared-data/AnnotierteBilder/cl4wtlyuc5p140705217sdsno/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl4wtlyuc5p140705217sdsno/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl4wtlyuc5p140705217sdsno/background.png,True,True,True,True,True
cl61mln6qgh4307zp51it9e1f,/home/shared-data/AnnotierteBilder/cl61mln6qgh4307zp51it9e1f/cl61mln6qgh4307zp51it9e1f.jpg,/home/shared-data/AnnotierteBilder/cl61mln6qgh4307zp51it9e1f/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl61mln6qgh4307zp51it9e1f/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl61mln6qgh4307zp51it9e1f/background.png,True,True,True,True,True
cl3pzhldtl1fq077qa8jo0jxe,/home/shared-data/AnnotierteBilder/cl3pzhldtl1fq077qa8jo0jxe/cl3pzhldtl1fq077qa8jo0jxe.jpg,/home/shared-data/AnnotierteBilder/cl3pzhldtl1fq077qa8jo0jxe/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl3pzhldtl1fq077qa8jo0jxe/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl3pzhldtl1fq077qa8jo0jxe/background.png,True,True,True,True,True
cl61o3gs9cygv0718biqu2ftf,/home/shared-data/AnnotierteBilder/cl61o3gs9cygv0718biqu2ftf/cl61o3gs9cygv0718biqu2ftf.jpg,/home/shared-data/AnnotierteBilder/cl61o3gs9cygv0718biqu2ftf/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl61o3gs9cygv0718biqu2ftf/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl61o3gs9cygv0718biqu2ftf/background.png,True,True,True,True,True
cl2w5fnztgcxa07cu9x0bbhqu,/home/shared-data/AnnotierteBilder/cl2w5fnztgcxa07cu9x0bbhqu/cl2w5fnztgcxa07cu9x0bbhqu.jpg,/home/shared-data/AnnotierteBilder/cl2w5fnztgcxa07cu9x0bbhqu/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl2w5fnztgcxa07cu9x0bbhqu/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl2w5fnztgcxa07cu9x0bbhqu/background.png,True,True,True,True,True
cl2rd042g07z5077j010dbgqz,/home/shared-data/AnnotierteBilder/cl2rd042g07z5077j010dbgqz/cl2rd042g07z5077j010dbgqz.jpg,/home/shared-data/AnnotierteBilder/cl2rd042g07z5077j010dbgqz/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl2rd042g07z5077j010dbgqz/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl2rd042g07z5077j010dbgqz/background.png,True,True,True,True,True
cl605vybo498v0714amwq44zw,/home/shared-data/AnnotierteBilder/cl605vybo498v0714amwq44zw/cl605vybo498v0714amwq44zw.jpg,/home/shared-data/AnnotierteBilder/cl605vybo498v0714amwq44zw/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl605vybo498v0714amwq44zw/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl605vybo498v0714amwq44zw/background.png,True,True,True,True,True
cl430hp5vj0m2075g9ay0hidb,/home/shared-data/AnnotierteBilder/cl430hp5vj0m2075g9ay0hidb/cl430hp5vj0m2075g9ay0hidb.jpg,/home/shared-data/AnnotierteBilder/cl430hp5vj0m2075g9ay0hidb/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl430hp5vj0m2075g9ay0hidb/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl430hp5vj0m2075g9ay0hidb/background.png,True,True,True,True,True
cl4hl0vjq2orj0767bwx7biep,/home/shared-data/AnnotierteBilder/cl4hl0vjq2orj0767bwx7biep/cl4hl0vjq2orj0767bwx7biep.jpg,/home/shared-data/AnnotierteBilder/cl4hl0vjq2orj0767bwx7biep/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl4hl0vjq2orj0767bwx7biep/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl4hl0vjq2orj0767bwx7biep/background.png,True,True,True,True,True
